Item_id,Item_Name,Fecha_publicacion,Materias,Alertas,Referencias,Referencias_completas,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3068.pdf"";""BOE-A-2021-3068"")","Resolución de 17 de febrero de 2021, de la Agencia Nacional de Evaluación de la Calidad y Acreditación, por la que se publica el Convenio con la Universidad Carlos III de Madrid, para la realización de prácticas académicas externas.",2021-02-26,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3097.pdf"";""BOE-A-2021-3097"")","Resolución de 15 de diciembre de 2020, de la Universidad Rey Juan Carlos, por la que se publica el plan de estudios de Máster Universitario en Unión Europea y China (Máster conjunto de la Universidad Rey Juan Carlos y la Universidad a Distancia de Madrid).",2021-02-26,"China, Planes de estudios, Unión Europea, Universidad Rey Juan Carlos",,"BOE-A-2001-24515, BOE-A-2018-1509","DE CONFORMIDAD con el art. 35 de la Ley Orgánica 6/2001, de 21 de diciembre, CITA Resolución de 24 de enero de 2018",Resolución de 24 de enero de 2018,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3083.pdf"";""BOE-A-2021-3083"")","Resolución de 15 de diciembre de 2020, de la Universidad Rey Juan Carlos, por la que se publica el plan de estudios de Máster Universitario en Dirección y Gestión de Proyectos.",2021-02-26,"Ciencias Económicas y Empresariales, Planes de estudios, Universidad Rey Juan Carlos",,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-2982.pdf"";""BOE-A-2021-2982"")","Orden PCM/163/2021, de 22 de febrero, por la que se regula el ejercicio del derecho al sufragio activo, mediante el voto por correo en los procesos electorales, del personal de la Guardia Civil en situaciones excepcionales vinculadas con la Seguridad Nacional.",2021-02-26,"Cuerpo de la Guardia Civil, Derechos fundamentales, Elecciones, Procedimiento Electoral, Voto por correspondencia","Derecho Constitucional, Seguridad y Defensa","BOE-A-2007-18391, BOE-A-1999-8583, BOE-A-1985-11672","DE CONFORMIDAD con la Ley Orgánica 11/2007, de 22 de octubre, DE CONFORMIDAD con la disposición adicional 3 y 4 del Real Decreto 605/1999, de 16 de abril, CITA Ley Orgánica 5/1985, de 19 de junio",Real Decreto 605/1999,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-2983.pdf"";""BOE-A-2021-2983"")","Orden PCM/164/2021, de 24 de febrero, por la que se publica el Acuerdo del Consejo de Ministros de 23 de febrero de 2021, por el que se prorrogan los Acuerdos del Consejo de Ministros de 22 de diciembre de 2020 y de 2 de febrero de 2021, por los que, respectivamente, se establecen medidas excepcionales para limitar la propagación y el contagio por el COVID-19, mediante la limitación de los vuelos directos y buques de pasaje entre Reino Unido y los aeropuertos y puertos españoles; y los vuelos entre la República Federativa de Brasil y la República de Sudáfrica y los aeropuertos españoles.",2021-02-26,"Aeropuertos y aeródromos, Andorra, Brasil, Epidemias, Libre circulación de personas, Puertos, Reino Unido de Gran Bretaña e Irlanda del Norte, Sudáfrica, Transporte de viajeros, Transportes aéreos, Transportes marítimos","Sanidad, Seguridad y Defensa, Transportes y tráfico","BOE-A-2021-1531, BOE-A-2020-16822","PRORROGA la eficacia del Acuerdo publicado por Orden PCM/79/2021, de 2 de febrero, PRORROGA la eficacia del Acuerdo publicado por Orden PCM/1237/2020, de 22 de diciembre","Orden PCM/1237/2020, Orden PCM/79/2021",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3082.pdf"";""BOE-A-2021-3082"")","Resolución de 15 de diciembre de 2020, de la Universidad Rey Juan Carlos, por la que se publica el plan de estudios de Máster Universitario en Dirección Hotelera y Restauración.",2021-02-26,"Alojamientos turísticos, Hostelería, Planes de estudios, Universidad Rey Juan Carlos",,"BOE-A-2001-24515, BOE-A-2019-18019","DE CONFORMIDAD con el art. 35 de la Ley Orgánica 6/2001, de 21 de diciembre, CITA Resolución de 3 de diciembre de 2019",Resolución de 3 de diciembre de 2019,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3096.pdf"";""BOE-A-2021-3096"")","Resolución de 15 de diciembre de 2020, de la Universidad Rey Juan Carlos, por la que se publica el plan de estudios de Máster Universitario en Traducción e Interpretación Jurídica y Judicial.",2021-02-26,"Ciencias Sociales y Jurídicas, Planes de estudios, Traducción e Interpretación, Universidad Rey Juan Carlos",,"BOE-A-2007-18770, BOE-A-2001-24515, BOE-A-2018-1509","DE CONFORMIDAD con los arts. 26 y 28 del Real Decreto 1393/2007, de 29 de octubre, DE CONFORMIDAD con el art. 35.4 de la Ley Orgánica 6/2001, de 21 de diciembre, CITA Resolución de 24 de enero de 2018","Resolución de 24 de enero de 2018, Real Decreto 1393/2007",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3069.pdf"";""BOE-A-2021-3069"")","Resolución de 25 de febrero de 2021, del Banco de España, por la que se publican los cambios del euro correspondientes al día 25 de febrero de 2021, publicados por el Banco Central Europeo, que tendrán la consideración de cambios oficiales, de acuerdo con lo dispuesto en el artículo 36 de la Ley 46/1998, de 17 de diciembre, sobre la Introducción del Euro.",2021-02-26,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3041.pdf"";""BOE-A-2021-3041"")","Resolución de 15 de febrero de 2021, de la Secretaría General Técnica, por la que se publica el Convenio con el Ayuntamiento de La Zubia, para la incorporación de los Cuerpos de Policía Locales al Sistema de Seguimiento Integral de los casos de Violencia de Género.",2021-02-26,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3055.pdf"";""BOE-A-2021-3055"")","Resolución de 19 de febrero de 2021, de la Subsecretaría, por la que se publica el Convenio entre el Servicio Público de Empleo Estatal, el Ministerio de Educación y Formación Profesional y la Comunidad Autónoma del Principado de Asturias, para la calificación del Centro de Referencia Nacional en las áreas profesionales de Construcciones Metálicas y Fundición de la familia profesional Fabricación Mecánica en el ámbito de la formación profesional.",2021-02-26,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3043.pdf"";""BOE-A-2021-3043"")","Resolución de 15 de febrero de 2021, de la Secretaría General Técnica, por la que se publica el Convenio con el Ayuntamiento de Órgiva, para la incorporación de los Cuerpos de Policía Locales al Sistema de Seguimiento Integral de los casos de Violencia de Género.",2021-02-26,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3057.pdf"";""BOE-A-2021-3057"")","Resolución de 11 de febrero de 2021, de la Secretaría General Técnica-Secretariado del Gobierno, por la que se remite el expediente administrativo y se emplaza a los interesados en el recurso contencioso-administrativo 3/2021, interpuesto ante el Tribunal Supremo, Sala de lo Contencioso-Administrativo, Sección Tercera.",2021-02-26,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3080.pdf"";""BOE-A-2021-3080"")","Resolución de 15 de diciembre de 2020, de la Universidad Rey Juan Carlos, por la que se publica el plan de estudios de Máster Universitario en Dirección de Marketing Internacional.",2021-02-26,"Comercio exterior, Investigación y Técnicas de Mercado, Planes de estudios, Universidad Rey Juan Carlos",,"BOE-A-2007-18770, BOE-A-2001-24515, BOE-A-2018-1509","DE CONFORMIDAD con los arts. 26 y 28 del Real Decreto 1393/2007, de 29 de octubre, DE CONFORMIDAD con el art. 35 de la Ley Orgánica 6/2001, de 21 de diciembre, CITA Resolución de 24 de enero de 2018","Resolución de 24 de enero de 2018, Real Decreto 1393/2007",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3094.pdf"";""BOE-A-2021-3094"")","Resolución de 15 de diciembre de 2020, de la Universidad Rey Juan Carlos, por la que se publica el plan de estudios de Máster Universitario en Prevención de Riesgos Laborales.",2021-02-26,"Planes de estudios, Seguridad e higiene en el trabajo, Universidad Rey Juan Carlos",,"BOE-A-2007-18770, BOE-A-2001-24515, BOE-A-2019-18019","DE CONFORMIDAD con  los arts. 26 y 28 del Real Decreto 1393/2007, de 29 de octubre, DE CONFORMIDAD con el art. 35.4 de la Ley Orgánica 6/2001, de 21 de diciembre, CITA Resolución de 3 de diciembre de 2019","Resolución de 3 de diciembre de 2019, Real Decreto 1393/2007",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-2981.pdf"";""BOE-A-2021-2981"")","Real Decreto 84/2021, de 9 de febrero, por el que se establecen las normas básicas para la aplicación del artículo 167 bis del Reglamento (UE) nº 1308/2013 del Parlamento Europeo y del Consejo, de 17 de diciembre de 2013, regulador de las normas de comercialización del aceite de oliva.",2021-02-26,"Aceites vegetales, Comercialización, Control de calidad, Producción alimentaria","Alimentación, Comercio",DOUE-L-2013-82903,"DE CONFORMIDAD con el Reglamento (UE) 1308/2013, de 17 de diciembre",Reglamento (UE) 1308/2013,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-2980.pdf"";""BOE-A-2021-2980"")","Real Decreto 83/2021, de 9 de febrero, por el que se modifica el Real Decreto 227/2008, de 15 de febrero, por el que se establece la normativa básica referente a los paneles de catadores de aceite de oliva virgen.",2021-02-26,"Aceites vegetales, Análisis, Autorizaciones, Capacitación profesional, Control de calidad","Alimentación, Trabajo y empleo","BOE-A-2008-4209, DOUE-L-1991-81272","MODIFICA los arts. 1.2, 3, 4.1 y 8; disposiciones adicional única, final 1 y el anexo A).1.i) del Real Decreto 227/2008, de 15 de febrero, DE CONFORMIDAD con el Reglamento (CE) 2568/1991, de 11 de julio",Real Decreto 227/2008,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3095.pdf"";""BOE-A-2021-3095"")","Resolución de 15 de diciembre de 2020, de la Universidad Rey Juan Carlos, por la que se publica el plan de estudios de Máster Universitario en Tecnologías de Procesado de Materiales.",2021-02-26,"Ingenieros de Materiales, Planes de estudios, Universidad Rey Juan Carlos",,"BOE-A-2007-18770, BOE-A-2001-24515, BOE-A-2017-807","DE CONFORMIDAD con los arts. 26 y 28 del Real Decreto 1393/2007, de 29 de octubre, DE CONFORMIDAD con el art. 35 de la Ley Orgánica 6/2001, de 21 de diciembre, CITA Resolución de 18 de enero de 2017","Resolución de 18 de enero de 2017, Real Decreto 1393/2007",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3081.pdf"";""BOE-A-2021-3081"")","Resolución de 15 de diciembre de 2020, de la Universidad Rey Juan Carlos, por la que se publica el plan de estudios de Máster Universitario en Dirección de Recursos Humanos y Gestión del Talento.",2021-02-26,"Planes de estudios, Relaciones Laborales, Universidad Rey Juan Carlos",,"BOE-A-2007-18770, BOE-A-2001-24515, BOE-A-2017-807","DE CONFORMIDAD con los arts. 26 y 28 del Real Decreto 1393/2007, de 29 de octubre, DE CONFORMIDAD con el art. 35 de la Ley Orgánica 6/2001, de 21 de diciembre, CITA Resolución de 18 de enero de 2017","Resolución de 18 de enero de 2017, Real Decreto 1393/2007",
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3056.pdf"";""BOE-A-2021-3056"")","Resolución de 19 de febrero de 2021, de la Subsecretaría, por la que se publica el Convenio en materia de formación entre el Consejo General del Poder Judicial, el Centro de Estudios Jurídicos, O.A., y la Agencia Estatal de Seguridad Aérea, en cumplimiento del Reglamento (UE) n.º 376/2014 del Parlamento Europeo y del Consejo de 3 de abril de 2014, relativo a la notificación de sucesos en la aviación civil.",2021-02-26,,,,,,
"=HIPERVINCULO(""https://www.boe.es/boe/dias/2021/02/26/pdfs/BOE-A-2021-3042.pdf"";""BOE-A-2021-3042"")","Resolución de 15 de febrero de 2021, de la Secretaría General Técnica, por la que se publica el Convenio con el Ayuntamiento de Maracena, para la incorporación de los Cuerpos de Policía Locales al Sistema de Seguimiento Integral de los casos de Violencia de Género.",2021-02-26,,,,,,
