Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1372.pdf&tipo=rutaDocm"";""2021/1372"")",Sanidad. Procedimiento Ordinario 119/2021. [NID 2021/1372],2021-02-12,"Resolución de 28 de enero de 2021, Resolución de 06 de febrero de 2021",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1392.pdf&tipo=rutaDocm"";""2021/1392"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/139/2020-CV de fecha 13/10/2020, incoado por infracción en materia de salud pública. [NID 2021/1392]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1393.pdf&tipo=rutaDocm"";""2021/1393"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/502/2020-CV de fecha 30/11/2020, incoado por infracción en materia de salud pública. [NID 2021/1393]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1394.pdf&tipo=rutaDocm"";""2021/1394"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/528/2020-CV de fecha 01/12/2020, incoado por infracción en materia de salud pública. [NID 2021/1394]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1395.pdf&tipo=rutaDocm"";""2021/1395"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/588/2020-CV-TQ de fecha 15/12/2020, incoado por infracción en materia de salud pública. [NID 2021/1395]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1396.pdf&tipo=rutaDocm"";""2021/1396"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/031/2021-M de fecha 11/01/2021, incoado por infracción en materia de salud pública. [NID 2021/1396]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1397.pdf&tipo=rutaDocm"";""2021/1397"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/349/2020-CV de fecha 09/11/2020, incoado por infracción en materia de salud pública. [NID 2021/1397]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1398.pdf&tipo=rutaDocm"";""2021/1398"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/020/2021-M de fecha 11/01/2021, incoado por infracción en materia de salud pública. [NID 2021/1398]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1399.pdf&tipo=rutaDocm"";""2021/1399"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/276/2020-CV de fecha 03/11/2020, incoado por infracción en materia de salud pública. [NID 2021/1399]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1400.pdf&tipo=rutaDocm"";""2021/1400"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/331/2020-CV de fecha 24/11/2020, incoado por infracción en materia de salud pública. [NID 2021/1400]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1401.pdf&tipo=rutaDocm"";""2021/1401"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/330/2020-CV de fecha 24/11/2020, incoado por infracción en materia de salud pública. [NID 2021/1401]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1402.pdf&tipo=rutaDocm"";""2021/1402"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/546/2020-CV de fecha 01/12/2020, incoado por infracción en materia de salud pública. [NID 2021/1402]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1403.pdf&tipo=rutaDocm"";""2021/1403"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/666/2020-CV de fecha 10/12/2020, incoado por infracción en materia de salud pública. [NID 2021/1403]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1404.pdf&tipo=rutaDocm"";""2021/1404"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/570/2020-CV de fecha 09/12/2020, incoado por infracción en materia de salud pública. [NID 2021/1404]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1405.pdf&tipo=rutaDocm"";""2021/1405"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/028/2021-M de fecha 11/01/2021, incoado por infracción en materia de salud pública. [NID 2021/1405]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1406.pdf&tipo=rutaDocm"";""2021/1406"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/071/2020-CV de fecha 05/10/2020, incoado por infracción en materia de salud pública. [NID 2021/1406]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1407.pdf&tipo=rutaDocm"";""2021/1407"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/023/2020-M de fecha 11/01/2021, incoado por infracción en materia de salud pública. [NID 2021/1407]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1408.pdf&tipo=rutaDocm"";""2021/1408"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/587/2020-CV-TQ de fecha 15/12/2020, incoado por infracción en materia de salud pública. [NID 2021/1408]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1409.pdf&tipo=rutaDocm"";""2021/1409"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/577/2020-CV de fecha 09/12/2020, incoado por infracción en materia de salud pública. [NID 2021/1409]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1410.pdf&tipo=rutaDocm"";""2021/1410"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/457/2020-CV de fecha 17/11/2020, incoado por infracción en materia de salud pública. [NID 2021/1410]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1411.pdf&tipo=rutaDocm"";""2021/1411"")","Sanciones. Notificación de 09/02/2021, de la Delegación Provincial de Sanidad de Cuenca, por la que se da publicidad al acuerdo de iniciación del expediente sancionador número 16/308/2020-CV de fecha 10/11/2020, incoado por infracción en materia de salud pública. [NID 2021/1411]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1384.pdf&tipo=rutaDocm"";""2021/1384"")","Sanciones. Notificación de 10/02/2021, de la Delegación Provincial de Sanidad de Toledo, por la que se da publicidad a la Resolución de fecha 14/12/2020, del procedimiento sancionador por infracción en materia de salud pública, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente número Covid/45041/2020). [NID 2021/1384]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1385.pdf&tipo=rutaDocm"";""2021/1385"")","Notificaciones. Notificación de 10/02/2021, de la Delegación Provincial de Sanidad de Toledo, por la que se da publicidad al trámite de audiencia de fecha 21/01/2021 y referencia 2/RGSEAA-21 realizado en materia de control oficial de establecimientos alimentarios. [NID 2021/1385]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1347.pdf&tipo=rutaDocm"";""2021/1347"")","Acreditaciones. Resolución de 09/02/2021, de la Dirección General de Alimentación, por la que se habilitan inspectores en materia de calidad agroalimentaria. [NID 2021/1347]",2021-02-17,Ley 7/2007,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1339.pdf&tipo=rutaDocm"";""2021/1339"")","Notificaciones. Notificación de 08/02/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Ciudad Real, por la que se acuerda dar publicidad a los procedimientos de resolución denegatoria de las solicitudes de cesión de derechos de pago básico, campaña 2019, al no haberse podido practicar la notificación personal en el último domicilio conocido. [NID 2021/1339]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1340.pdf&tipo=rutaDocm"";""2021/1340"")","Notificaciones. Notificación de 08/02/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Ciudad Real, por la que se acuerda dar publicidad a los procedimientos de resolución denegatoria de las solicitudes de cesión de derechos de pago básico, campaña 2020, al no haberse podido practicar la notificación personal en el último domicilio conocido. [NID 2021/1340]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1334.pdf&tipo=rutaDocm"";""2021/1334"")","Sanciones. Notificación de 08/02/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, por la que se acuerda dar publicidad al acuerdo de inicio recaído en el expediente sancionador por infracción en materia de bienestar animal, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16BA200031). [NID 2021/1334]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1335.pdf&tipo=rutaDocm"";""2021/1335"")","Sanciones. Notificación de 08/02/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, por la que se acuerda dar publicidad a la declaración de caducidad recaída en el expediente sancionador por infracción en materia de animales domésticos, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16AD190045). [NID 2021/1335]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1386.pdf&tipo=rutaDocm"";""2021/1386"")","Notificaciones. Notificación de 10/02/2021, de la Delegación Provincial de Bienestar Social de Albacete, de la resolución de reconocimiento de la situación de dependencia y del derecho a los servicios y/o prestaciones del sistema para la autonomía y atención a la dependencia recaída en el expediente SAAD 08-02/1411534/2020-87. [NID 2021/1386]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1387.pdf&tipo=rutaDocm"";""2021/1387"")","Notificaciones. Notificación de 10/02/2021, de la Delegación Provincial de Bienestar Social de Albacete, de la resolución de reconocimiento de la situación de dependencia y del derecho a los servicios y/o prestaciones del sistema para la autonomía y atención a la dependencia recaída en el expediente SAAD 08-02/1448122/2020-09. [NID 2021/1387]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1361.pdf&tipo=rutaDocm"";""2021/1361"")","Consumo. Orden 18/2021, de 27 de enero, de la Consejería de Desarrollo Sostenible, por la que se aprueba el Plan de Inspección de Consumo y Control de Mercado de Castilla-La Mancha para el año 2021. [NID 2021/1361]",2021-02-17,"Reglamento (UE) 2019/1020, Ley 11/2003, ley 3/2019, Real Decreto 1945/1983, Real Decreto 1801/2003, Real Decreto Legislativo 1/2007, Real Decreto 330/2008, Ley 3/2019, ley 10/2001","LEY 3/2014 ESP, RD 1801/2003 ESP, RES 17/12/2019 CAN"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1357.pdf&tipo=rutaDocm"";""2021/1357"")","Medio Ambiente. Resolución de 03/02/2021, de la Dirección General de Economía Circular, por la que se modifica la autorización ambiental integrada para la instalación de anodizado de aluminio titularidad de Lacados y Anodizados de Castilla-La Mancha, SL ubicada en Ocaña (Toledo). [NID 2021/1357]",2021-02-17,"Real Decreto 1367/2007, Ley 4/2007, Orden de 18 de octubre de 1976, Ley 37/2003, Ley 16/2002, ley 16/2002, Orden de 21 de enero de 2003, Ley 39/2015, Real Decreto 508/2007, Ley 21/2013, Real Decreto 100/2011, resolución de 25 de diciembre de 2010, Real Decreto 9/2005, Ley 26/2007, Real Decreto 815/2013, Resolución de 25 de noviembre de 2010, Real Decreto 1/2016, Real Decreto Legislativo 1/2016","LEY 16/2002 ESP, LEY 21/2013 ESP, LEY 26/2007 ESP, LEY 37/2003 ESP, LEY 5/2013 ESP, LEY 9/2018 ESP, ORD 18/10/1976 ESP, ORD APM/1040/2017 ESP, ORD ARM/1783/2011 ESP, ORD PCI/1319/2018 ESP, ORD PRA/1080/2017 ESP, ORD TEC/1023/2019 ESP, RD 1/2016 ESP, RD 100/2011 ESP, RD 1038/2012 ESP, RD 1367/2007 ESP, RD 1513/2005 ESP, RD 183/2015 ESP, RD 2090/2008 ESP, RD 508/2007 ESP, RD 509/2007 ESP, RD 815/2013 ESP, RD 9/2005 ESP, RDG 1/2016 ESP, RES 8/3/2016 ESP, STC 11/3/2019 ESP, STC 11/4/2019 ESP (3), STC 13/2015 ESP , STC 14/3/2019 ESP, STC 20/7/2010 ESP, STC 21/3/2019 ESP, STC 53/2017 ESP, STC 8/7/2019 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1362.pdf&tipo=rutaDocm"";""2021/1362"")","Instalaciones Eléctricas. Resolución de 05/02/2021, de la Dirección General de Transición Energética, sobre autorización administrativa previa y de construcción de instalación solar fotovoltaica Pico Regazo, de 600,00 kW, infraestructuras auxiliares y de evacuación, en La Gineta (Albacete). Referencia: 2703/1052. [NID 2021/1362]",2021-02-17,"Ley 4/2007, Ley 24/2013, Real Decreto 1955/2000, Ley 39/2015, Ley 21/2013, ley 39/2015","LEY 21/2013 ESP, LEY 24/2013 ESP, LEY 9/2018 ESP, ORD IET/338/2014 ESP, RD 1955/2000 ESP, RES 8/3/2016 ESP, STC 13/2015 ESP , STC 53/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1341.pdf&tipo=rutaDocm"";""2021/1341"")","Instalaciones Eléctricas. Resolución de 09/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Albacete, de autorización administrativa previa y autorización administrativa de construcción de instalación de energía eléctrica, emplazada en el término municipal de Villarrobledo. Referencia: 02211003527. [NID 2021/1341]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1379.pdf&tipo=rutaDocm"";""2021/1379"")","Sanciones. Notificación de 05/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, por la que se acuerda dar publicidad a la resolución recaída en el expediente sancionador por infracción en materia de incendios forestales, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16IF200061). [NID 2021/1379]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1377.pdf&tipo=rutaDocm"";""2021/1377"")","Sanciones. Notificación de 10/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, por la que se acuerda dar publicidad a la resolución recaída en el expediente sancionador por infracción en materia de residuos, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16RD200071). [NID 2021/1377]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1378.pdf&tipo=rutaDocm"";""2021/1378"")","Sanciones. Notificación de 10/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, por la que se acuerda dar publicidad a la resolución recaída en el expediente sancionador por infracción en materia de residuos, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16RD200074). [NID 2021/1378]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1380.pdf&tipo=rutaDocm"";""2021/1380"")","Sanciones. Notificación de 10/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, por la que se acuerda dar publicidad a la resolución recaída en el expediente sancionador por infracción en materia de caza, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16CZ200056). [NID 2021/1380]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1382.pdf&tipo=rutaDocm"";""2021/1382"")","Sanciones. Notificación de 10/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, por la que se acuerda dar publicidad a la resolución recaída en el expediente sancionador por infracción en materia de residuos, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16RD200111). [NID 2021/1382]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1358.pdf&tipo=rutaDocm"";""2021/1358"")","ITV. Resolución de 05/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Guadalajara, por la que se somete a información pública la apertura del procedimiento de concurrencia para la obtención de la autorización de proyecto de estación ITV en el ámbito geográfico de la provincia de Guadalajara. [NID 2021/1358]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1526.pdf&tipo=rutaDocm"";""2021/1526"")","Universidades. Extracto de 10/02/2021, de la Universidad de Castilla-La Mancha, de la convocatoria de ayudas de matrícula para estudiantes del título propio de Experto en Gestión y Seguridad Integral, aplicada al ámbito deportivo (EXGSI-8) (VIII Ed). Curso académico 2020/21. BDNS (Identif.): 548936. [NID 2021/1526]",2021-02-17,"Ley 39/2015, Ley 38/2003",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1529.pdf&tipo=rutaDocm"";""2021/1529"")","Universidades. Extracto de 10/02/2021, de la Universidad de Castilla-La Mancha, de la convocatoria de ayudas de matrícula para estudiantes del título propio de Especialista en Marketing y Community Management de Empresas y Eventos Deportivos (EMCM-4) (IV Ed). Curso académico 2020/21. BDNS (Identif.): 548946. [NID 2021/1529]",2021-02-17,"Ley 39/2015, Ley 38/2003",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1337.pdf&tipo=rutaDocm"";""2021/1337"")","Resolución de 09/02/2021, de la Secretaría General de la Presidencia, por la que se da publicidad a la formalización del contrato de la gestión integral de servicios del edificio sede de la Presidencia de la Junta de Comunidades de Castilla-La Mancha, situado en la plaza del Conde número 2, de Toledo. (Expediente 2020/010276). [NID 2021/1337]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1556.pdf&tipo=rutaDocm"";""2021/1556"")","Anuncio de 11/02/2021, de la Delegación Provincial de Economía, Empresas y Empleo de Albacete, por la que se inicia el período de información pública previsto en la Ley 5/2020, de 24 de julio, de Medidas Urgentes para la Declaración de Proyectos Prioritarios en Castilla-La Mancha. [NID 2021/1556]",2021-02-17,Ley 5/2020,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1369.pdf&tipo=rutaDocm"";""2021/1369"")","Anuncio de 10/02/2021, de la Delegación Provincial de Economía, Empresas y Empleo de Toledo, por el que se inicia el período de información pública previsto en la Ley 5/2020, de 24 de julio, de Medidas Urgentes para la Declaración de Proyectos Prioritarios en Castilla-La Mancha. [NID 2021/1369]",2021-02-17,Ley 5/2020,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1336.pdf&tipo=rutaDocm"";""2021/1336"")","Anuncio de 09/02/2021, de la Dirección General de Tributos y Ordenación del Juego, por el que se acuerda dar publicidad a la solicitud de devolución del aval. [NID 2021/1336]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1345.pdf&tipo=rutaDocm"";""2021/1345"")","Anuncio de 10/02/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Guadalajara, por el que se ordena la publicación sobre apertura de plazo de información pública del estudio de impacto ambiental del proyecto denominado: Proyecto de obras inherentes a la concentración parcelaria de la zona de Torrecuadradilla (Guadalajara). [NID 2021/1345]",2021-02-17,"Ley 21/2013, Ley 2/2020","LEY 21/2013 ESP, LEY 9/2018 ESP, RES 8/3/2016 ESP, STC 13/2015 ESP , STC 53/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1374.pdf&tipo=rutaDocm"";""2021/1374"")","Anuncio de 10/02/2021, de la Comisión Provincial de Ordenación del Territorio y Urbanismo de Albacete, por el que se publica el acuerdo de aprobación definitiva de la Modificación número 1/2018 de las Normas Subsidiarias de La Roda, adoptado en sesión de fecha 22/12/2020. [NID 2021/1374]",2021-02-17,"Ley 29/1998, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1178.pdf&tipo=rutaDocm"";""2021/1178"")","Anuncio de 03/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, para la ocupación en montes demaniales, monte de utilidad pública número 181 denominado Dehesa Boyal de la pertenencia del Ayuntamiento de Cañamares, sito en el término municipal de Cañamares (Cuenca). [NID 2021/1178]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1179.pdf&tipo=rutaDocm"";""2021/1179"")","Anuncio de 04/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Cuenca, sobre información pública de la solicitud de autorización administrativa previa y autorización administrativa de construcción de instalación eléctrica de alta tensión. Referencia: 16211000033-16211000309-16241001380. [NID 2021/1179]",2021-02-17,Ley 24/2013,"LEY 24/2013 ESP, ORD IET/338/2014 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1359.pdf&tipo=rutaDocm"";""2021/1359"")","Corrección de errores del Anuncio de 01/06/2020, de la Delegación Provincial de Desarrollo Sostenible de Guadalajara, sobre información pública del proyecto de la instalación solar fotovoltaica denominada Cuatro Caminos IV, de 3,75 MWp de potencia, infraestructuras auxiliares y de evacuación, a efectos de las solicitudes de autorización administrativa previa y de construcción, del expediente número 19270200484, publicado el 08/07/2020. [NID 2021/1359]",2021-02-17,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1272.pdf&tipo=rutaDocm"";""2021/1272"")","Anuncio de 05/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Toledo, sobre ocupación de terrenos en vía pecuaria Colada del Molinillo (VP/79/20), en el término municipal de Los Yébenes (Toledo), con destino a PS-Paraje Palacia, 0001 (Los Yébenes). [NID 2021/1272]",2021-02-17,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1273.pdf&tipo=rutaDocm"";""2021/1273"")","Anuncio de 08/02/2021, de la Delegación Provincial de Desarrollo Sostenible de Toledo, sometiendo a información pública la solicitud, el estudio de impacto ambiental y el plan de restauración de la concesión de explotación Estela número 4.216 (0-0-1). [NID 2021/1273]",2021-02-17,"Real Decreto 975/2009, Ley 39/2015, Ley 02/2020","RD 777/2012 ESP, RD 975/2009 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1134.pdf&tipo=rutaDocm"";""2021/1134"")","Anuncio de 01/02/2021, del Ayuntamiento de Albacete, de la Gerencia Municipal de Urbanismo y Vivienda, sobre publicación del acuerdo por el que se aprueba la suspensión del otorgamiento de licencias de demolición de edificios protegidos por revisión del Catálogo de Bienes y Espacios Protegidos. [NID 2021/1134]",2021-02-17,"Ley 7/85, Ley 2/1998, Ley 57/2003",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/17/pdf/2021_1157.pdf&tipo=rutaDocm"";""2021/1157"")","Anuncio de 01/02/2021, del Ayuntamiento de Albacete, de la Gerencia Municipal de Urbanismo y Vivienda, sobre información pública de la calificación y de la correspondiente licencia urbanística de nueva planta con instalación de actividad integrada en el polígono 80-parcela 61, 02900A080000610000JI, de este término municipal, en suelo no urbanizable de especial protección CP-3. [NID 2021/1157]",2021-02-17,,
